VIN,year,znamka,model,state,city,price,miles,accidents,use,owners,MPG_city,MPG_highway,engine,transmission,drive_type,exterior,interior
WUABWGFF0KA904376,2019,audi,rs-3,AZ,Phoenix,53950,33816,0,Personal,2,19,28,2.5L Inline-5 Gas Turbocharged,Automatic,AWD,Black,Black
WAUCGAFH1CN007197,2012,audi,s5,AZ,Phoenix,11450,159079,0,Personal,2,17,26,3.0L V-6 Gas Supercharged,Automatic,AWD,Red,Black
WA1BAAFY0M2087055,2021,audi,q5,TN,Memphis,41951,25914,0,Personal,1,23,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Beige
WA1BAAFY7M2066669,2021,audi,q5,TX,San Juan,41495,17210,0,Personal,1,23,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Black
WA1JCCFS5HR004388,2017,audi,q3,PA,Exton,21995,61912,0,Personal,3,20,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Blue,Black
WA1LFAFP7CA139864,2012,audi,q5,CA,Sacramento,13999,100515,0,Personal,3,20,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Gray
WA1VAAF73JD012905,2018,audi,q7,TX,Conroe,35592,64940,0,Personal,2,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,Gray,Black
WU1ARBF17ND005057,2022,audi,rs-q8,WA,Spokane,118558,4832,0,Personal,1,13,19,4.0L V-8 Gas Turbocharged,Automatic,AWD,White,Black
WA1EFCFS5GR021201,2016,audi,q3,CA,San Jose,23998,43195,0,Personal,2,20,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WUARL48H59K900008,2009,audi,s4,WA,Lynnwood,19998,66342,0,Personal,1,14,21,4.2L V-8 Gas,Automatic,AWD,Black,Black
WAUAFAFL5EN020102,2014,audi,a4,FL,Hollywood,10977,77826,0,Personal,3,24,32,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gray,Black
WA1D7AFPXGA023338,2016,audi,q5,KY,Florence,25494,46649,0,Personal,3,18,26,3.0L V-6 Gas Supercharged,Automatic,AWD,Gray,Unknown
WAUB4DF54KA069582,2019,audi,s5,NY,Nyack,46459,28550,0,Personal,1,21,30,3.0L V-6 Gas Turbocharged,Automatic,AWD,Silver,Red
WA1LAAF75HD043770,2017,audi,q7,SC,Charleston,29137,68332,1,Fleet,3,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,Blue,Gray
WA1HCCFS0JR029042,2018,audi,q3,FL,Delray Beach,18993,91044,0,Personal,1,20,28,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Blue,Brown
WA1LAAF79HD011226,2017,audi,q7,FL,Hollywood,21995,80691,0,Fleet,3,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,Gray,Black
WAUK2AF22KN112481,2019,audi,a6,FL,Fort Pierce,35909,27295,0,Personal,2,22,29,3.0L V-6 Gas Turbocharged,Automatic,AWD,White,Beige
WAUHF78P57A172795,2007,audi,a3,VA,Portsmouth,5999,130812,2,Personal,4,25,32,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Blue,Gray
WA1BNAFY9J2015285,2018,audi,q5,IL,Westmont,28484,60147,0,Personal,1,23,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Black
WA1DGAFE0DD004628,2013,audi,q7,GA,Marietta,16900,91000,0,Personal,2,16,22,3.0L V-6 Gas Supercharged,Automatic,AWD,Black,Black
WAUEAAF46NN007626,2022,audi,a4,CA,Riverside,40760,6797,0,Personal,1,24,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Blue,Gray
WA1E2AFY7L2064929,2020,audi,q5,CA,Sacramento,46997,18256,0,Personal,2,0,0,2.0L Inline-4 Plug-In Hybrid Turbocharged,Automatic,AWD,White,Black
WA1LXAF79LD008706,2020,audi,q7,MD,Glen Burnie,48770,26096,0,Personal,1,17,21,3.0L V-6 Gas Turbocharged,Automatic,AWD,White,Beige
WA1LHAF70KD038009,2019,audi,q7,PA,Exton,44098,26008,0,Personal,3,19,25,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Brown
WA1LGAFE0DD010425,2013,audi,q7,PA,Fleetwood,20990,54270,0,Personal,2,16,22,3.0L V-6 Gas Supercharged,Automatic,AWD,Black,Black
WAUS2AF23KN084559,2019,audi,a7,MO,Ellisville,55123,26326,0,Personal,3,22,29,3.0L V-6 Gas Turbocharged,Automatic,AWD,Gray,Black
WAUAHBFW4N7902389,2022,audi,rs-e-tron-gt,CA,Riverside,139991,1682,0,Personal,2,79,82,L - Electric,Automatic,AWD,Green,Brown
WA1BNAFY1J2120676,2018,audi,q5,VA,Fredericksburg,29215,57768,0,Fleet,2,23,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Blue,Black
WA1LGAFE0DD012790,2013,audi,q7,FL,Tampa,16995,119484,0,Personal,2,16,22,3.0L V-6 Gas Supercharged,Automatic,AWD,White,Unknown
WA1BNAFY1J2151961,2018,audi,q5,IN,Fishers,32850,20544,0,Personal,1,23,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Unknown
WA1EAAFY0N2045130,2022,audi,q5,CA,Rocklin,46981,2367,0,Personal,1,23,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Gray
WAUPNAF5XJA003733,2018,audi,a5,IN,Indianapolis,28918,58506,0,Personal,3,24,34,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Brown
WAUBFGFF2F1012341,2015,audi,a3,CO,Colorado Springs,19500,65964,0,Personal,2,24,33,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WAUFFAFL8AN063199,2010,audi,a4,CA,Irvine,10550,85200,0,Fleet,6,21,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Black
WA1LFAFP4FA128129,2015,audi,q5,VA,Virginia Beach,16800,101879,0,Personal,1,20,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WU1ARBF18ND007237,2022,audi,rs-q8,FL,Sarasota,139900,3447,0,Personal,2,13,19,4.0L V-8 Gas Turbocharged,Automatic,AWD,Blue,Black
WUABWCF58KA903024,2019,audi,rs-5,GA,Marietta,56200,69950,0,Personal,1,17,26,2.9L V-6 Gas Turbocharged,Automatic,AWD,Gray,Black
WA1LFAFP2EA089040,2014,audi,q5,IL,Downers Grove,19987,60504,0,Fleet,1,20,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WA1L2AFP3GA014233,2016,audi,q5,WA,Burlington,20825,81719,0,Personal,1,20,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Blue,Black
WAUF2AFC8HN132169,2017,audi,a6,VA,Fredericksburg,30998,40447,0,Personal,1,21,29,3.0L V-6 Gas Supercharged,Automatic,AWD,Silver,Black
WA1BNAFYXJ2222302,2018,audi,q5,MD,Rockville,28996,59934,1,Personal,1,23,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WA1BAAFY0M2097875,2021,audi,q5,GA,Martinez,43391,13829,0,Personal,1,23,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Beige
WAUYNGF54JN020768,2018,audi,a5,NJ,Tenafly,33659,40260,0,Personal,1,24,34,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WA1AVAF18KD024645,2019,audi,q8,NJ,Hasbrouck Heights,49815,28245,0,Personal,1,17,22,3.0L V-6 Gas Turbocharged,Automatic,AWD,Gray,Gray
WA1DGAFE7ED021086,2014,audi,q7,IL,Addison,16995,114951,0,Personal,3,16,22,3.0L V-6 Gas Supercharged,Automatic,AWD,Black,Black
WA1VABGE5KB011688,2019,audi,e-tron,WA,Kirkland,57992,22656,0,Personal,1,73,74,L - Electric,Automatic,AWD,Blue,Beige
WA1M2AFP7HA044714,2017,audi,q5,TX,McKinney,22416,83536,0,Personal,1,20,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Brown
WAUFFAFL2DN049836,2013,audi,a4,MD,Bethesda,14000,97595,0,Personal,2,20,30,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Black
WAUPNAF54JA001606,2018,audi,a5,MD,Capitol Heights,31355,26745,0,Fleet,2,24,34,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Blue,Black
WAUHMAF4XKN016135,2019,audi,a4,CA,Los Angeles,29998,15509,0,Personal,1,27,34,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,White,Black
WA1AAAFYXM2124964,2021,audi,q5,FL,N. Miami Beach,37260,17893,0,Personal,1,23,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WA1LAAF79KD048137,2019,audi,q7,CA,San Diego,39989,41991,0,Personal,1,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,Blue,Black
WAUFNAF41KA066031,2019,audi,a4,NJ,Summit,34499,22775,0,Personal,2,23,34,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WA1C2AFP2GA112833,2016,audi,q5,OH,Twinsburg,14985,131635,0,Personal,2,20,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Brown
WA1JCCFS1HR005893,2017,audi,q3,IL,Naperville,20632,72872,0,Personal,2,20,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Blue,Gray
WAUBGAFL5CA000602,2012,audi,s4,TX,Sugar Land,14187,131860,1,Personal,3,18,28,3.0L V-6 Gas Supercharged,Automatic,AWD,Gray,Black
WA1ANAFY7K2106164,2019,audi,q5,FL,Fort Myers,33995,39962,0,Personal,2,22,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Beige
WAU34AFD4GN010977,2016,audi,a8,TX,Fort Worth,23495,100592,0,Personal,2,19,29,3.0L V-6 Gas Supercharged,Automatic,AWD,Silver,Gray
WA1GCCFS2HR000650,2017,audi,q3,UT,Ogden,23306,70182,0,Personal,2,20,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Brown
TRUBFAFK4E1005781,2014,audi,tt,TX,Plano,19800,94947,0,Personal,4,22,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WAULFAFR2EA017517,2014,audi,a5,AZ,Phoenix,18495,64607,1,Personal,2,20,29,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Unknown,Black
WA1LAAF75KD041993,2019,audi,q7,GA,Garden City,44154,28521,0,Personal,1,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,Gray,Black
WA1AECF30L1023649,2020,audi,q3,MN,Brooklyn Park,26699,65841,0,Personal,1,19,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WAUAHBFW1N7900938,2022,audi,rs-e-tron-gt,FL,Wesley Chapel,149992,7580,0,Personal,2,79,82,L - Electric,Automatic,AWD,Gray,Black
WA1E2AFY1M2033600,2021,audi,q5,VA,Chantilly,51950,12191,0,Personal,1,0,0,2.0L Inline-4 Plug-In Hybrid Turbocharged,Automatic,AWD,Gray,Black
WAUB4AF49MA042001,2021,audi,s4,MD,Frederick,50995,14477,0,Personal,2,20,28,3.0L V-6 Gas Turbocharged,Automatic,AWD,White,Black
WA1BNAFY2L2030858,2020,audi,q5,NC,Greensboro,38999,35138,0,Personal,1,22,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Brown
WAUKGAFL9CA087971,2012,audi,s4,NJ,Ramsey,19195,89123,0,Personal,4,18,28,3.0L V-6 Gas Supercharged,Automatic,AWD,Black,Black
WA1DGAFE1ED001724,2014,audi,q7,VA,Manassas,23777,78963,0,Personal,1,16,22,3.0L V-6 Gas Supercharged,Automatic,AWD,Blue,Unknown
WA1LAAF71KD002706,2019,audi,q7,TX,San Antonio,38900,57755,1,Personal,2,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,White,Beige
WAUWMAFC9EN134339,2014,audi,a7,VA,Chantilly,25577,71431,0,Personal,1,24,38,3.0L V-6 Diesel Turbocharged,Automatic,AWD,Gray,Unknown
WA1VAAF75JD032315,2018,audi,q7,MN,White Bear Lake,43979,37965,0,Personal,1,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,White,Black
WA1DGAFE0FD007712,2015,audi,q7,CA,Mountain View,19455,102433,0,Personal,1,16,22,3.0L V-6 Gas Supercharged,Automatic,AWD,Black,Black
WA1B4AFY3L2123603,2020,audi,sq5,FL,N. Miami Beach,45654,14115,0,Personal,1,18,23,3.0L V-6 Gas Turbocharged,Automatic,AWD,Black,Red
WAUYNGF54JN006319,2018,audi,a5,IL,Burbank,33980,37434,0,Fleet,2,24,34,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Beige
WAUGMAF44LA041830,2020,audi,a4,FL,Sarasota,32729,13254,0,Personal,1,27,35,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Black,Brown
WA1CNAFY9J2202448,2018,audi,q5,WA,Bremerton,29500,62693,0,Personal,1,23,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Beige
WA1C4AFY2J2187083,2018,audi,sq5,TX,Dallas,37985,27757,0,Personal,2,19,24,3.0L V-6 Gas Turbocharged,Automatic,AWD,Red,Gray
WA1DECF36M1062146,2021,audi,q3,CA,Vista,36881,14274,0,Personal,2,20,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Gray
WAUAFAFL6FN008557,2015,audi,a4,FL,Tampa,15995,93016,0,Fleet,3,24,32,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,White,Beige
WAUFNCF5XJA015498,2018,audi,a5,GA,Roswell,25999,92229,0,Personal,1,24,34,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WAUFFBFC6HN040472,2017,audi,s6,GA,Claxton,29888,100688,0,Personal,1,18,27,4.0L V-8 Gas Turbocharged,Automatic,AWD,Red,Black
WA1LFAFPXFA138079,2015,audi,q5,OR,Wilsonville,18619,82390,0,Personal,1,20,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Gray
WAUB4AF42MA015223,2021,audi,s4,TN,Knoxville,48990,33183,1,Personal,1,20,28,3.0L V-6 Gas Turbocharged,Automatic,AWD,White,Gray
WA1CMAFP2EA007815,2014,audi,q5,CA,San Jose,18955,82739,1,Personal,3,24,31,3.0L V-6 Diesel Turbocharged,Automatic,AWD,Black,Beige
WAUFFAFL6FN002800,2015,audi,a4,CT,Bethany,14999,116303,0,Personal,1,22,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Blue,Black
WAUA7GFF2G1003116,2016,audi,a3,GA,Lilburn,17999,53688,0,Fleet,2,23,33,1.8L Inline-4 Gas Turbocharged,Automatic,FWD,Gray,Unknown
WAUUFAFH8AN017486,2010,audi,a5,TX,San Antonio,12900,81276,0,Personal,5,23,30,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Black,Black
WA1BAAFY6M2019746,2021,audi,q5,GA,Union City,41462,15028,1,Personal,4,23,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Beige
WA1LXAF79LD001982,2020,audi,q7,NY,Victor,42995,66147,0,Personal,1,17,21,3.0L V-6 Gas Turbocharged,Automatic,AWD,White,Black
WA1JCCFS3JR020269,2018,audi,q3,NY,Webster,27500,38276,0,Personal,0,20,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WA1VAAF70JD003532,2018,audi,q7,AZ,Tucson,36286,59465,0,Personal,2,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,Gray,Black
WA1FVAF1XKD029822,2019,audi,q8,IN,Indianapolis,51995,73134,0,Personal,1,17,22,3.0L V-6 Gas Turbocharged,Automatic,AWD,Black,Black
WAUBFAFL2EA033207,2014,audi,a4,PA,Exton,17889,70866,2,Personal,3,20,29,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WA1LFAFPXDA045513,2013,audi,q5,MO,Lee&#x27;s Summit,12138,143409,0,Personal,2,20,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Blue,Brown
WAUANAF40HN025367,2017,audi,a4,FL,Palmetto Bay,19298,49526,0,Fleet,4,24,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Blue,Black
WAU8DAF82KN004175,2019,audi,a8,VA,Alexandria,63999,27026,0,Personal,1,19,27,3.0L V-6 Gas Turbocharged,Automatic,AWD,White,Black
WAUB4AF44KA002163,2019,audi,s4,CA,Ventura,38679,50528,0,Personal,2,21,30,3.0L V-6 Gas Turbocharged,Automatic,AWD,Gray,Black
WA1UFAFL7DA099319,2013,audi,allroad,VT,South Burlington,13995,111857,0,Personal,2,20,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
TRUA1AFV7N1003141,2022,audi,tts,CA,San Jose,61940,2187,0,Personal,1,23,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WA1CFAFP9FA085925,2015,audi,q5,MT,Great Falls,17177,112874,0,Personal,3,20,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Silver,Brown
WA1AHAF73JD045462,2018,audi,q7,NY,Freeport,24233,75988,0,Personal,1,19,25,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Beige
WAUG3AFC4JN059759,2018,audi,a6,FL,Boynton Beach,34998,35560,0,Personal,4,20,29,3.0L V-6 Gas Supercharged,Automatic,AWD,White,Beige
WA1CNAFY1J2056756,2018,audi,q5,TN,Knoxville,32920,43206,0,Personal,1,23,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Brown
WA1BNAFYXK2058275,2019,audi,q5,IL,St. Charles,31440,70899,0,Personal,2,22,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WA1CNAFY6K2039792,2019,audi,q5,VA,Falls Church,29500,97407,0,Personal,1,22,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Brown
WAULFAFR1EA060147,2014,audi,a5,VA,Falls Church,19750,69324,0,Personal,4,20,29,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WAUENAF44JA229927,2018,audi,a4,CA,Vista,25952,62176,0,Personal,4,24,34,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Blue,Brown
WAUEAAF46MA012539,2021,audi,a4,MD,Cockeysville,35977,11151,1,Personal,1,24,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Blue,Black
WA1BVAF1XLD000904,2020,audi,q8,TX,Houston,66900,15611,0,Personal,1,17,21,3.0L V-6 Gas Turbocharged,Automatic,AWD,Gray,Black
WAUCFAFR6FA015402,2015,audi,a5,FL,Jacksonville,19995,58853,0,Fleet,4,22,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WAUCFAFR7FA039997,2015,audi,a5,AL,Mobile,16900,106280,1,Personal,1,22,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Gray
WA1CFAFPXBA073342,2011,audi,q5,VA,Chantilly,9999,127611,0,Personal,2,20,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WA1CMAFP7FA130933,2015,audi,q5,IN,Fishers,21850,64341,0,Fleet,2,24,31,3.0L V-6 Diesel Turbocharged,Automatic,AWD,Black,Black
WA1AAAF72HD030496,2017,audi,q7,CA,Buena Park,26990,86223,0,Personal,2,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,White,Black
WA1LGAFEXFD011892,2015,audi,q7,CO,Aurora,20590,92928,0,Personal,2,16,22,3.0L V-6 Gas Supercharged,Automatic,AWD,Black,Black
WA1BNAFY9L2041257,2020,audi,q5,SC,Spartanburg,34995,65100,0,Fleet,1,22,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Beige
WA1LAAF73HD005695,2017,audi,q7,IL,Buffalo Grove,30947,72661,0,Personal,1,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,Black,Brown
WAUBFAFL3EA071562,2014,audi,a4,NJ,Morristown,12982,109139,0,Personal,3,20,29,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Silver,Beige
WAUENAF45HN038262,2017,audi,a4,KY,Florence,20994,91719,0,Fleet,2,24,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Silver,Black
WAUEFGFF3F1006352,2015,audi,a3,GA,Jonesboro,19588,66140,0,Personal,2,24,33,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WA1A4AFY2J2139963,2018,audi,sq5,MD,Silver Spring,38481,34035,0,Personal,1,19,24,3.0L V-6 Gas Turbocharged,Automatic,AWD,Blue,Gray
WA1EFCFS2FR011305,2015,audi,q3,OH,Johnstown,17995,82341,0,Personal,2,20,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Silver,Black
WA1LAAF7XJD021706,2018,audi,q7,CA,City of Industry,36352,41495,0,Personal,1,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,Black,Beige
WA1EAAFY0N2072909,2022,audi,q5,CA,Rancho Mirage,46774,7445,0,Personal,1,23,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Silver,Brown
WAUENCF52KA086627,2019,audi,a5,TX,Cedar Park,35657,31747,0,Personal,3,23,34,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Black
WA1VAAF79HD039410,2017,audi,q7,IL,Northbrook,27995,90768,0,Fleet,2,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,Blue,Brown
WA1LAAF71HD014170,2017,audi,q7,ID,Boise,32988,51569,0,Personal,1,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,Black,Black
WAU8EAF89LN007458,2020,audi,a8,CA,Sacramento,72995,4703,0,Personal,1,15,23,4.0L V-8 Gas Turbocharged,Automatic,AWD,White,Black
WA1VAAF71KD014041,2019,audi,q7,NC,Winston-Salem,39991,72397,0,Personal,1,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,White,Beige
WA1LAAF76KD010039,2019,audi,q7,FL,Coral Springs,42590,45968,0,Personal,2,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,Gray,Black
WAUBGAFL6DA133712,2013,audi,s4,CA,Concord,23990,60648,0,Personal,3,18,28,3.0L V-6 Gas Supercharged,Automatic,AWD,Gray,Black
WAUEAAF43MA042856,2021,audi,a4,TX,Conroe,38799,23581,0,Personal,2,24,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Black
WAUK2AFD2FN002313,2015,audi,s8,TX,El Paso,36995,99589,0,Personal,3,17,27,4.0L V-8 Gas Turbocharged,Automatic,AWD,Gray,Black
WAUFJBFW0N7006911,2022,audi,e-tron-gt,KY,Bowling Green,99998,2380,0,Personal,1,81,83,L - Electric,Automatic,AWD,Black,Black
WA1GAAFY4N2015749,2022,audi,q5,MO,Ellisville,45699,11650,0,Personal,1,23,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WA1BNAFY9L2046443,2020,audi,q5,CA,Riverside,37991,25828,0,Personal,1,22,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WA1LAAF70HD024530,2017,audi,q7,IN,Indianapolis,28495,83111,0,Personal,2,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,Blue,Brown
WU1ARBF15MD006478,2021,audi,rs-q8,FL,Sanford,124295,23995,0,Personal,1,13,19,4.0L V-8 Gas Turbocharged,Automatic,AWD,Black,Black
WAUFFAFL3DN027778,2013,audi,a4,TX,Plano,12000,118334,0,Fleet,3,20,30,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WAUENAF45JA137533,2018,audi,a4,LA,Lafayette,28499,47489,0,Fleet,1,24,34,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WAUBFAFL3FN007239,2015,audi,a4,OH,Loveland,18950,60438,0,Fleet,3,22,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Brown
WAUENAF4XHN019240,2017,audi,a4,NJ,Shewsbury,16990,132704,0,Fleet,2,24,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Gray
WAU67LFF8G1014488,2016,audi,a3,TX,El Paso,16995,99785,0,Fleet,2,24,35,1.8L Inline-4 Gas Turbocharged,Automatic,FWD,Gray,Black
WAUENAF46KN004595,2019,audi,a4,PA,Exton,33403,26259,0,Personal,1,23,34,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Silver,Black
WA1JCCFS1JR020559,2018,audi,q3,IA,Waukee,25647,61501,0,Personal,2,20,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Blue,Black
WAUABAF41NN005181,2022,audi,a4,FL,Coral Gables,37700,3597,0,Personal,1,26,34,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Beige
WAUEAAF40MN012447,2021,audi,a4,LA,Metairie,37490,13580,1,Personal,1,24,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Black
WA1EAAFY6N2138508,2022,audi,q5,IL,Westmont,50450,28,0,Personal,0,23,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WA1FVBF11KD026992,2019,audi,q8,FL,Fort Myers,61798,20314,0,Personal,1,17,22,3.0L V-6 Gas Turbocharged,Automatic,AWD,Silver,Brown
WAUFFAFL3DN004338,2013,audi,a4,MI,Kalamazoo,11988,121642,0,Personal,2,20,30,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Silver,Beige
WA1LAAF7XJD025710,2018,audi,q7,OH,Maumee,32499,71829,0,Personal,2,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,Black,Gray
WA1BAAFY6M2051225,2021,audi,q5,MD,Gaithersburg,37985,36962,0,Personal,1,23,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Beige
WA1L2AFP3GA034921,2016,audi,q5,NJ,Morristown,18582,100494,0,Personal,2,20,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Beige
WA1LFAFPXFA105101,2015,audi,q5,CT,Naugatuck,18995,71100,0,Fleet,2,20,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WA1LAAF75HD023633,2017,audi,q7,FL,N. Miami Beach,30500,54725,0,Personal,1,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,Black,Black
WA1VAAGEXKB013219,2019,audi,e-tron,IL,Naperville,59991,31766,0,Personal,1,73,74,L - Electric,Automatic,AWD,Gray,Brown
WA1AVAF17KD018660,2019,audi,q8,TX,San Antonio,50862,48141,0,Personal,1,17,22,3.0L V-6 Gas Turbocharged,Automatic,AWD,Black,Black
WAUDNCF50KA074844,2019,audi,a5,NC,Raleigh,33578,31430,0,Personal,1,23,34,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Black
WAULFAFRXCA017021,2012,audi,a5,TX,Dallas,10999,94813,1,Fleet,2,21,29,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Unknown
WA1AAAF70KD002056,2019,audi,q7,MD,Rockville,37998,47738,0,Personal,1,19,25,3.0L V-6 Gas Supercharged,Automatic,AWD,Black,Black
WAUENAF49KN005871,2019,audi,a4,MA,Framingham,34500,10669,0,Personal,1,23,34,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WAUM2AFR9GA005013,2016,audi,a5,NC,Spring Hope,18399,112295,2,Personal,2,21,30,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WA1BVAF15KD037843,2019,audi,q8,AZ,Phoenix,49750,52967,0,Personal,3,17,22,3.0L V-6 Gas Turbocharged,Automatic,AWD,White,Brown
WAUGFAFC5DN154097,2013,audi,a6,CO,Lakewood,13995,124594,1,Personal,4,20,30,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Unknown
